"","V1","V2","V3","V4","V5","V6"
"3940","wr","0.9","500","185","0.0808724282010865",NA
"3941","tprs","0.9","500","186","0.146106604420184",NA
"3942","mdsds","0.9","500","186","0.118187777526454","2"
"3943","soap","0.9","500","186","0.114503850606583",NA
"3944","wr","0.9","500","186","0.0963330157014782",NA
"3945","tprs","0.9","500","187","0.131266273446562",NA
"3946","mdsds","0.9","500","187","0.0816206142739638","4"
"3947","soap","0.9","500","187","0.0957773217680505",NA
"3948","wr","0.9","500","187","0.182374401232749",NA
"3949","tprs","0.9","500","188","0.122019602627387",NA
"3950","mdsds","0.9","500","188","0.0770163683116771","4"
"3951","soap","0.9","500","188","0.100773472752782",NA
"3952","wr","0.9","500","188","0.0832662520538416",NA
"3953","tprs","0.9","500","189","0.139247881024773",NA
"3954","mdsds","0.9","500","189","0.08134620606168","4"
"3955","soap","0.9","500","189","0.105672338123319",NA
"3956","wr","0.9","500","189","0.0995050145711758",NA
"3957","tprs","0.9","500","190","0.139802639402456",NA
"3958","mdsds","0.9","500","190","0.0936397869022308","4"
"3959","soap","0.9","500","190","0.10800032118063",NA
"3960","wr","0.9","500","190","0.0953752947026236",NA
"3961","tprs","0.9","500","191","0.124335441081432",NA
"3962","mdsds","0.9","500","191","0.0792650514997116","4"
"3963","soap","0.9","500","191","0.105370587036387",NA
"3964","wr","0.9","500","191","0.0997119096078793",NA
"3965","tprs","0.9","500","192","0.119549767359154",NA
"3966","mdsds","0.9","500","192","0.0638717916824233","4"
"3967","soap","0.9","500","192","0.127064485006086",NA
"3968","wr","0.9","500","192","0.0867857593082293",NA
"3969","tprs","0.9","500","193","0.16634345201475",NA
"3970","mdsds","0.9","500","193","0.101927924017822","4"
"3971","soap","0.9","500","193","0.109181274464282",NA
"3972","wr","0.9","500","193","0.110702279010395",NA
"3973","tprs","0.9","500","194","0.112567079087028",NA
"3974","mdsds","0.9","500","194","0.0785065618514732","4"
"3975","soap","0.9","500","194","0.0954032007048694",NA
"3976","wr","0.9","500","194","0.092122653534066",NA
"3977","tprs","0.9","500","195","0.108670597331606",NA
"3978","mdsds","0.9","500","195","0.0706831811128403","4"
"3979","soap","0.9","500","195","0.087224145662921",NA
"3980","wr","0.9","500","195","0.0780674651955818",NA
"3981","tprs","0.9","500","196","0.110716968519018",NA
"3982","mdsds","0.9","500","196","0.0848575729822718","4"
"3983","soap","0.9","500","196","0.0837420608619972",NA
"3984","wr","0.9","500","196","0.0944709211995973",NA
"3985","tprs","0.9","500","197","0.114674031637834",NA
"3986","mdsds","0.9","500","197","0.102834301518598","2"
"3987","soap","0.9","500","197","0.0919545509986471",NA
"3988","wr","0.9","500","197","0.0971894037221858",NA
"3989","tprs","0.9","500","198","0.128998234506937",NA
"3990","mdsds","0.9","500","198","0.0978625924111912","3"
"3991","soap","0.9","500","198","0.0966534209568117",NA
"3992","wr","0.9","500","198","0.0960102420029197",NA
"3993","tprs","0.9","500","199","0.176140859826846",NA
"3994","mdsds","0.9","500","199","0.0941422922979991","6"
"3995","soap","0.9","500","199","0.0859593202367441",NA
"3996","wr","0.9","500","199","0.114820579535807",NA
"3997","tprs","0.9","500","200","0.145048421623238",NA
"3998","mdsds","0.9","500","200","0.0881632089036278","4"
"3999","soap","0.9","500","200","0.107137497781736",NA
"4000","wr","0.9","500","200","0.0859546293927606",NA
"4001","tprs","1.55","500","1","0.21458579545166",NA
"4002","mdsds","1.55","500","1","0.144727486448973","7"
"4003","soap","1.55","500","1","0.131504869777711",NA
"4004","wr","1.55","500","1","0.134257407905442",NA
"4005","tprs","1.55","500","2","0.183747754529591",NA
"4006","mdsds","1.55","500","2","0.123068238421055","5"
"4007","soap","1.55","500","2","0.19489214701266",NA
"4008","wr","1.55","500","2","0.120169214015908",NA
"4009","tprs","1.55","500","3","0.2920393728379",NA
"4010","mdsds","1.55","500","3","0.175582433198175","5"
"4011","soap","1.55","500","3","0.149496536539969",NA
"4012","wr","1.55","500","3","0.169942045531044",NA
"4013","tprs","1.55","500","4","0.311586029365675",NA
"4014","mdsds","1.55","500","4","0.165245946856367","4"
"4015","soap","1.55","500","4","0.129915877768673",NA
"4016","wr","1.55","500","4","0.192720318224168",NA
"4017","tprs","1.55","500","5","0.216608169723408",NA
"4018","mdsds","1.55","500","5","0.144390296713008","5"
"4019","soap","1.55","500","5","0.144140320768195",NA
"4020","wr","1.55","500","5","0.15568080004364",NA
"4021","tprs","1.55","500","6","0.309447372417754",NA
"4022","mdsds","1.55","500","6","0.147396679753242","4"
"4023","soap","1.55","500","6","0.169681379622069",NA
"4024","wr","1.55","500","6","0.165060096631889",NA
"4025","tprs","1.55","500","7","0.234695734439284",NA
"4026","mdsds","1.55","500","7","0.176123754389628","7"
"4027","soap","1.55","500","7","0.1883438942831",NA
"4028","wr","1.55","500","7","0.171146129471987",NA
"4029","tprs","1.55","500","8","0.189234919960318",NA
"4030","mdsds","1.55","500","8","0.133151381500418","3"
"4031","soap","1.55","500","8","0.124576884875368",NA
"4032","wr","1.55","500","8","0.169957523614263",NA
"4033","tprs","1.55","500","9","0.232568645922072",NA
"4034","mdsds","1.55","500","9","0.170984665416941","4"
"4035","soap","1.55","500","9","0.146870443275317",NA
"4036","wr","1.55","500","9","0.19244459067958",NA
"4037","tprs","1.55","500","10","0.206492163892323",NA
"4038","mdsds","1.55","500","10","0.138442243848241","3"
"4039","soap","1.55","500","10","0.11929489765031",NA
"4040","wr","1.55","500","10","0.144575504843749",NA
"4041","tprs","1.55","500","11","0.223977725081532",NA
"4042","mdsds","1.55","500","11","0.113536302715996","4"
"4043","soap","1.55","500","11","0.133031170556076",NA
"4044","wr","1.55","500","11","0.120847404542878",NA
"4045","tprs","1.55","500","12","0.202901935502022",NA
"4046","mdsds","1.55","500","12","0.156051775384671","3"
"4047","soap","1.55","500","12","0.165036345763851",NA
"4048","wr","1.55","500","12","0.134815374742515",NA
"4049","tprs","1.55","500","13","0.24952470247193",NA
"4050","mdsds","1.55","500","13","0.148003028970522","4"
"4051","soap","1.55","500","13","0.173491186702882",NA
"4052","wr","1.55","500","13","0.182479645426701",NA
"4053","tprs","1.55","500","14","0.239849279125981",NA
"4054","mdsds","1.55","500","14","0.168455409463131","3"
"4055","soap","1.55","500","14","0.15947568476464",NA
"4056","wr","1.55","500","14","0.193975383200308",NA
"4057","tprs","1.55","500","15","0.212820177980836",NA
"4058","mdsds","1.55","500","15","0.146952555099917","3"
"4059","soap","1.55","500","15","0.133832289699957",NA
"4060","wr","1.55","500","15","0.166024729691028",NA
"4061","tprs","1.55","500","16","0.207165457573373",NA
"4062","mdsds","1.55","500","16","0.131603180049106","4"
"4063","soap","1.55","500","16","0.104049772031107",NA
"4064","wr","1.55","500","16","0.152619183883459",NA
"4065","tprs","1.55","500","17","0.186887334707167",NA
"4066","mdsds","1.55","500","17","0.121502684192458","3"
"4067","soap","1.55","500","17","0.14727976893796",NA
"4068","wr","1.55","500","17","0.140612227441805",NA
"4069","tprs","1.55","500","18","0.186439487042287",NA
"4070","mdsds","1.55","500","18","1.20333705241599","12"
"4071","soap","1.55","500","18","0.108546192066601",NA
"4072","wr","1.55","500","18","0.13453622492304",NA
"4073","tprs","1.55","500","19","0.235353520776744",NA
"4074","mdsds","1.55","500","19","0.126064430579469","5"
"4075","soap","1.55","500","19","0.141753088004963",NA
"4076","wr","1.55","500","19","0.116272872063603",NA
"4077","tprs","1.55","500","20","0.259769995622118",NA
"4078","mdsds","1.55","500","20","0.154629482467657","4"
"4079","soap","1.55","500","20","0.152984257358604",NA
"4080","wr","1.55","500","20","0.172896652929376",NA
"4081","tprs","1.55","500","21","0.249813590623405",NA
"4082","mdsds","1.55","500","21","0.11824929070294","5"
"4083","soap","1.55","500","21","0.138854246887472",NA
"4084","wr","1.55","500","21","0.118399476524704",NA
"4085","tprs","1.55","500","22","0.17408299307114",NA
"4086","mdsds","1.55","500","22","0.138660165552268","3"
"4087","soap","1.55","500","22","0.112841904776173",NA
"4088","wr","1.55","500","22","0.204428840994456",NA
"4089","tprs","1.55","500","23","0.283267946130102",NA
"4090","mdsds","1.55","500","23","0.186795847088731","3"
"4091","soap","1.55","500","23","0.180797619420634",NA
"4092","wr","1.55","500","23","0.171738182635138",NA
"4093","tprs","1.55","500","24","0.351237296722925",NA
"4094","mdsds","1.55","500","24","0.258696476732202","11"
"4095","soap","1.55","500","24","0.270752332152124",NA
"4096","wr","1.55","500","24","0.257394129643923",NA
"4097","tprs","1.55","500","25","0.286884970693985",NA
"4098","mdsds","1.55","500","25","0.178411158968409","5"
"4099","soap","1.55","500","25","0.158626739627867",NA
"4100","wr","1.55","500","25","0.184406910828353",NA
"4101","tprs","1.55","500","26","0.199640095961992",NA
"4102","mdsds","1.55","500","26","0.102457341393116","4"
"4103","soap","1.55","500","26","0.153427232165321",NA
"4104","wr","1.55","500","26","0.125407018414801",NA
"4105","tprs","1.55","500","27","0.225936751747569",NA
"4106","mdsds","1.55","500","27","0.149375940919435","5"
"4107","soap","1.55","500","27","0.127174511070147",NA
"4108","wr","1.55","500","27","0.122481203670834",NA
"4109","tprs","1.55","500","28","0.226188095306279",NA
"4110","mdsds","1.55","500","28","0.122372972646705","4"
"4111","soap","1.55","500","28","0.12830623444829",NA
"4112","wr","1.55","500","28","0.143735324874827",NA
"4113","tprs","1.55","500","29","0.19728279655392",NA
"4114","mdsds","1.55","500","29","0.142096897957098","4"
"4115","soap","1.55","500","29","0.160488538255154",NA
"4116","wr","1.55","500","29","0.161264240914299",NA
"4117","tprs","1.55","500","30","0.241338182155799",NA
"4118","mdsds","1.55","500","30","0.15569027094187","6"
"4119","soap","1.55","500","30","0.138541400432463",NA
"4120","wr","1.55","500","30","0.15087887651543",NA
"4121","tprs","1.55","500","31","0.263530158168641",NA
"4122","mdsds","1.55","500","31","0.142683948696934","4"
"4123","soap","1.55","500","31","0.13426707554694",NA
"4124","wr","1.55","500","31","0.145300560879984",NA
"4125","tprs","1.55","500","32","0.182138038062309",NA
"4126","mdsds","1.55","500","32","0.128326090691859","4"
"4127","soap","1.55","500","32","0.130795622731897",NA
"4128","wr","1.55","500","32","0.136663338965552",NA
"4129","tprs","1.55","500","33","0.23583761432521",NA
"4130","mdsds","1.55","500","33","0.129831017086549","4"
"4131","soap","1.55","500","33","0.128094966683058",NA
"4132","wr","1.55","500","33","0.147267646366197",NA
"4133","tprs","1.55","500","34","0.253379449014913",NA
"4134","mdsds","1.55","500","34","0.203200554023271","4"
"4135","soap","1.55","500","34","0.180334701940374",NA
"4136","wr","1.55","500","34","0.225414411638485",NA
"4137","tprs","1.55","500","35","0.197277236985033",NA
"4138","mdsds","1.55","500","35","0.138414062331552","4"
"4139","soap","1.55","500","35","0.181295409714871",NA
"4140","wr","1.55","500","35","0.163528712602664",NA
"4141","tprs","1.55","500","36","0.237029402293076",NA
"4142","mdsds","1.55","500","36","0.20300751055825","6"
"4143","soap","1.55","500","36","0.183716144893789",NA
"4144","wr","1.55","500","36","0.200083199946983",NA
"4145","tprs","1.55","500","37","0.230426169477107",NA
"4146","mdsds","1.55","500","37","0.146328371978516","3"
"4147","soap","1.55","500","37","0.159720115896284",NA
"4148","wr","1.55","500","37","0.157803448488887",NA
"4149","tprs","1.55","500","38","0.188824264063108",NA
"4150","mdsds","1.55","500","38","0.110403068008856","4"
"4151","soap","1.55","500","38","0.133490565188754",NA
"4152","wr","1.55","500","38","0.11853426738952",NA
"4153","tprs","1.55","500","39","0.207200273111026",NA
"4154","mdsds","1.55","500","39","0.110581968708427","4"
"4155","soap","1.55","500","39","0.134888539819991",NA
"4156","wr","1.55","500","39","0.145727292778384",NA
"4157","tprs","1.55","500","40","0.216223121705668",NA
"4158","mdsds","1.55","500","40","0.230143987648612","8"
"4159","soap","1.55","500","40","0.238936688323824",NA
"4160","wr","1.55","500","40","0.164487093014559",NA
"4161","tprs","1.55","500","41","0.24465124718463",NA
"4162","mdsds","1.55","500","41","0.160109414027399","3"
"4163","soap","1.55","500","41","0.121905490805762",NA
"4164","wr","1.55","500","41","0.171009582225253",NA
"4165","tprs","1.55","500","42","0.270981521657166",NA
"4166","mdsds","1.55","500","42","0.152257417257939","3"
"4167","soap","1.55","500","42","0.172986664125762",NA
"4168","wr","1.55","500","42","0.150410794726564",NA
"4169","tprs","1.55","500","43","0.206398000139942",NA
"4170","mdsds","1.55","500","43","0.140847942417072","3"
"4171","soap","1.55","500","43","0.135026042213743",NA
"4172","wr","1.55","500","43","0.126358840374974",NA
"4173","tprs","1.55","500","44","0.222819323946247",NA
"4174","mdsds","1.55","500","44","0.138172103108569","4"
"4175","soap","1.55","500","44","0.163224960833051",NA
"4176","wr","1.55","500","44","0.177454937894337",NA
"4177","tprs","1.55","500","45","0.239968854830642",NA
"4178","mdsds","1.55","500","45","0.196891781043946","8"
"4179","soap","1.55","500","45","0.150440308184955",NA
"4180","wr","1.55","500","45","0.196826505500113",NA
"4181","tprs","1.55","500","46","0.252200474276099",NA
"4182","mdsds","1.55","500","46","0.140507240196193","4"
"4183","soap","1.55","500","46","0.193848773833917",NA
"4184","wr","1.55","500","46","0.21565603391931",NA
"4185","tprs","1.55","500","47","0.221530972005621",NA
"4186","mdsds","1.55","500","47","0.100956972758776","4"
"4187","soap","1.55","500","47","0.160220809927864",NA
"4188","wr","1.55","500","47","0.114730706186533",NA
"4189","tprs","1.55","500","48","0.186923002061716",NA
"4190","mdsds","1.55","500","48","0.094630524626476","4"
"4191","soap","1.55","500","48","0.122762096386939",NA
"4192","wr","1.55","500","48","0.103172876885507",NA
"4193","tprs","1.55","500","49","0.263059618842234",NA
"4194","mdsds","1.55","500","49","0.281892720476407","14"
"4195","soap","1.55","500","49","0.17134709955532",NA
"4196","wr","1.55","500","49","0.18675952624312",NA
"4197","tprs","1.55","500","50","0.238223016937835",NA
"4198","mdsds","1.55","500","50","0.191525812579027","5"
"4199","soap","1.55","500","50","0.206034736921944",NA
"4200","wr","1.55","500","50","0.186948799364468",NA
"4201","tprs","1.55","500","51","0.238761706084321",NA
"4202","mdsds","1.55","500","51","0.14837633952922","5"
"4203","soap","1.55","500","51","0.166926701683586",NA
"4204","wr","1.55","500","51","0.156318867500836",NA
"4205","tprs","1.55","500","52","0.215267216652344",NA
"4206","mdsds","1.55","500","52","0.198971377813291","4"
"4207","soap","1.55","500","52","0.187821678167096",NA
"4208","wr","1.55","500","52","0.182049440045018",NA
"4209","tprs","1.55","500","53","0.206531026479135",NA
"4210","mdsds","1.55","500","53","0.140123998802237","3"
"4211","soap","1.55","500","53","0.144826716280749",NA
"4212","wr","1.55","500","53","0.128499450051294",NA
"4213","tprs","1.55","500","54","0.256057945743847",NA
"4214","mdsds","1.55","500","54","0.142888659351073","5"
"4215","soap","1.55","500","54","0.148744407824822",NA
"4216","wr","1.55","500","54","0.143393040373804",NA
"4217","tprs","1.55","500","55","0.220199853338465",NA
"4218","mdsds","1.55","500","55","0.113305942779615","3"
"4219","soap","1.55","500","55","0.10560557933855",NA
"4220","wr","1.55","500","55","0.110950636000883",NA
"4221","tprs","1.55","500","56","0.188971220631127",NA
"4222","mdsds","1.55","500","56","0.147307421404986","6"
"4223","soap","1.55","500","56","0.139616846335554",NA
"4224","wr","1.55","500","56","0.134354521540272",NA
"4225","tprs","1.55","500","57","0.235911814604826",NA
"4226","mdsds","1.55","500","57","0.162853078133033","6"
"4227","soap","1.55","500","57","0.181577646341999",NA
"4228","wr","1.55","500","57","0.163907025287866",NA
"4229","tprs","1.55","500","58","0.287536279992466",NA
"4230","mdsds","1.55","500","58","0.230911047819629","4"
"4231","soap","1.55","500","58","0.222847662886917",NA
"4232","wr","1.55","500","58","0.271471791700881",NA
"4233","tprs","1.55","500","59","0.295067042032214",NA
"4234","mdsds","1.55","500","59","0.221356687970656","10"
"4235","soap","1.55","500","59","0.175268949557786",NA
"4236","wr","1.55","500","59","0.196348033186697",NA
"4237","tprs","1.55","500","60","0.2017117064023",NA
"4238","mdsds","1.55","500","60","0.138458680127939","6"
"4239","soap","1.55","500","60","0.144264564306001",NA
"4240","wr","1.55","500","60","0.141360780976732",NA
"4241","tprs","1.55","500","61","0.161955686315693",NA
"4242","mdsds","1.55","500","61","0.106050770869448","5"
"4243","soap","1.55","500","61","0.104438349425767",NA
"4244","wr","1.55","500","61","0.109525858025126",NA
"4245","tprs","1.55","500","62","0.294194721969665",NA
"4246","mdsds","1.55","500","62","0.20106076012024","5"
"4247","soap","1.55","500","62","0.155290899739201",NA
"4248","wr","1.55","500","62","0.174701100819592",NA
"4249","tprs","1.55","500","63","0.206430502201862",NA
"4250","mdsds","1.55","500","63","0.114028244606634","3"
"4251","soap","1.55","500","63","0.14934164991549",NA
"4252","wr","1.55","500","63","0.112819745814239",NA
"4253","tprs","1.55","500","64","0.252318458904684",NA
"4254","mdsds","1.55","500","64","0.162448483173941","5"
"4255","soap","1.55","500","64","0.198901250048144",NA
"4256","wr","1.55","500","64","0.182963056666446",NA
"4257","tprs","1.55","500","65","0.227473878525547",NA
"4258","mdsds","1.55","500","65","0.116845678492251","4"
"4259","soap","1.55","500","65","0.126146099553239",NA
"4260","wr","1.55","500","65","0.132734429560614",NA
"4261","tprs","1.55","500","66","0.234453452150356",NA
"4262","mdsds","1.55","500","66","0.125410125962638","4"
"4263","soap","1.55","500","66","0.163663418191656",NA
"4264","wr","1.55","500","66","0.134147662841638",NA
"4265","tprs","1.55","500","67","0.351355348374329",NA
"4266","mdsds","1.55","500","67","0.310780332870811","8"
"4267","soap","1.55","500","67","0.399814343411423",NA
"4268","wr","1.55","500","67","0.316413625558056",NA
"4269","tprs","1.55","500","68","0.245524893718244",NA
"4270","mdsds","1.55","500","68","0.177406975940698","4"
"4271","soap","1.55","500","68","0.145815557280009",NA
"4272","wr","1.55","500","68","0.175681107683612",NA
"4273","tprs","1.55","500","69","0.198243882579263",NA
"4274","mdsds","1.55","500","69","0.172925438880871","9"
"4275","soap","1.55","500","69","0.160371561945122",NA
"4276","wr","1.55","500","69","0.141648042844512",NA
"4277","tprs","1.55","500","70","0.185557654377568",NA
"4278","mdsds","1.55","500","70","0.182188543009144","2"
"4279","soap","1.55","500","70","0.144242382459358",NA
"4280","wr","1.55","500","70","0.11444612832341",NA
"4281","tprs","1.55","500","71","0.26719557320529",NA
"4282","mdsds","1.55","500","71","0.121578334419136","5"
"4283","soap","1.55","500","71","0.143616899230782",NA
"4284","wr","1.55","500","71","0.133349281106176",NA
"4285","tprs","1.55","500","72","0.193035302894512",NA
"4286","mdsds","1.55","500","72","0.109442614695446","5"
"4287","soap","1.55","500","72","0.126819368535469",NA
"4288","wr","1.55","500","72","0.123756484496554",NA
"4289","tprs","1.55","500","73","0.358444933745761",NA
"4290","mdsds","1.55","500","73","0.213054635613407","5"
"4291","soap","1.55","500","73","0.211070340417274",NA
"4292","wr","1.55","500","73","0.217855474086776",NA
"4293","tprs","1.55","500","74","0.18361434011263",NA
"4294","mdsds","1.55","500","74","0.136740187578447","3"
"4295","soap","1.55","500","74","0.150334566238999",NA
"4296","wr","1.55","500","74","0.158364531858519",NA
"4297","tprs","1.55","500","75","0.248483993394982",NA
"4298","mdsds","1.55","500","75","0.09563648724913","5"
"4299","soap","1.55","500","75","0.11891540837115",NA
"4300","wr","1.55","500","75","0.10201897587524",NA
"4301","tprs","1.55","500","76","0.338707340275279",NA
"4302","mdsds","1.55","500","76","0.138682144614332","3"
"4303","soap","1.55","500","76","0.15653172977274",NA
"4304","wr","1.55","500","76","0.147659271573196",NA
"4305","tprs","1.55","500","77","0.194846078968672",NA
"4306","mdsds","1.55","500","77","0.142209446802066","3"
"4307","soap","1.55","500","77","0.152182252887118",NA
"4308","wr","1.55","500","77","0.131568065975571",NA
"4309","tprs","1.55","500","78","0.277176131545595",NA
"4310","mdsds","1.55","500","78","0.21330792565144","2"
"4311","soap","1.55","500","78","0.216036434180581",NA
"4312","wr","1.55","500","78","0.154214766341527",NA
"4313","tprs","1.55","500","79","0.194219623780468",NA
"4314","mdsds","1.55","500","79","0.108129026797392","7"
"4315","soap","1.55","500","79","0.121905043812587",NA
"4316","wr","1.55","500","79","0.119531402284765",NA
"4317","tprs","1.55","500","80","0.251178564806442",NA
"4318","mdsds","1.55","500","80","0.167066469542947","4"
"4319","soap","1.55","500","80","0.186209674251003",NA
"4320","wr","1.55","500","80","0.15062594083459",NA
"4321","tprs","1.55","500","81","0.216349937207532",NA
"4322","mdsds","1.55","500","81","0.173357883696506","5"
"4323","soap","1.55","500","81","0.147981037201088",NA
"4324","wr","1.55","500","81","0.202712506331737",NA
"4325","tprs","1.55","500","82","0.347911088235865",NA
"4326","mdsds","1.55","500","82","0.189777727999892","4"
"4327","soap","1.55","500","82","0.254365678984523",NA
"4328","wr","1.55","500","82","0.207130458078379",NA
"4329","tprs","1.55","500","83","0.201305798571499",NA
"4330","mdsds","1.55","500","83","0.143134417353615","3"
"4331","soap","1.55","500","83","0.173799787616143",NA
"4332","wr","1.55","500","83","0.111089963461713",NA
"4333","tprs","1.55","500","84","0.326113246617517",NA
"4334","mdsds","1.55","500","84","0.203261434921603","4"
"4335","soap","1.55","500","84","0.198070697088994",NA
"4336","wr","1.55","500","84","0.252917545561082",NA
"4337","tprs","1.55","500","85","0.226006962393897",NA
"4338","mdsds","1.55","500","85","0.214132634234078","15"
"4339","soap","1.55","500","85","0.14078826681392",NA
"4340","wr","1.55","500","85","0.141403742942526",NA
"4341","tprs","1.55","500","86","0.236294611358498",NA
"4342","mdsds","1.55","500","86","0.147402368068426","3"
"4343","soap","1.55","500","86","0.13770406513324",NA
"4344","wr","1.55","500","86","0.133444552832696",NA
"4345","tprs","1.55","500","87","0.252265681127662",NA
"4346","mdsds","1.55","500","87","0.159067591663703","4"
"4347","soap","1.55","500","87","0.158498277332635",NA
"4348","wr","1.55","500","87","0.149135189430688",NA
"4349","tprs","1.55","500","88","0.22003082637753",NA
"4350","mdsds","1.55","500","88","0.119956991340217","4"
"4351","soap","1.55","500","88","0.137700274152834",NA
"4352","wr","1.55","500","88","0.11356741900108",NA
"4353","tprs","1.55","500","89","0.232622917349893",NA
"4354","mdsds","1.55","500","89","0.146108223784871","4"
"4355","soap","1.55","500","89","0.167457667691903",NA
"4356","wr","1.55","500","89","0.154047478640104",NA
"4357","tprs","1.55","500","90","0.187071440851255",NA
"4358","mdsds","1.55","500","90","0.157841118167635","3"
"4359","soap","1.55","500","90","0.134303614580211",NA
"4360","wr","1.55","500","90","0.131567760092743",NA
"4361","tprs","1.55","500","91","0.249675385326193",NA
"4362","mdsds","1.55","500","91","0.208380942231842","6"
"4363","soap","1.55","500","91","0.20528256050377",NA
"4364","wr","1.55","500","91","0.163800787921132",NA
"4365","tprs","1.55","500","92","0.248806964418232",NA
"4366","mdsds","1.55","500","92","0.145746850670896","4"
"4367","soap","1.55","500","92","0.172896529339115",NA
"4368","wr","1.55","500","92","0.127152204686439",NA
"4369","tprs","1.55","500","93","0.302791491781304",NA
"4370","mdsds","1.55","500","93","0.208926760388294","5"
"4371","soap","1.55","500","93","0.22572858800695",NA
"4372","wr","1.55","500","93","0.272238872758337",NA
"4373","tprs","1.55","500","94","0.176004165282062",NA
"4374","mdsds","1.55","500","94","0.107593160549659","3"
"4375","soap","1.55","500","94","0.105544017143172",NA
"4376","wr","1.55","500","94","0.114801339390749",NA
"4377","tprs","1.55","500","95","0.191634330619613",NA
"4378","mdsds","1.55","500","95","0.0948693408112109","4"
"4379","soap","1.55","500","95","0.124447373247029",NA
"4380","wr","1.55","500","95","0.108996193014431",NA
"4381","tprs","1.55","500","96","0.226474897544698",NA
"4382","mdsds","1.55","500","96","0.233132826974472","2"
"4383","soap","1.55","500","96","0.172858306520974",NA
"4384","wr","1.55","500","96","0.172032632471947",NA
"4385","tprs","1.55","500","97","0.28462572858733",NA
"4386","mdsds","1.55","500","97","0.287972351039337","9"
"4387","soap","1.55","500","97","0.275448321860625",NA
"4388","wr","1.55","500","97","0.248588802927379",NA
"4389","tprs","1.55","500","98","0.258490069729432",NA
"4390","mdsds","1.55","500","98","0.11679488908002","4"
"4391","soap","1.55","500","98","0.148093489031569",NA
"4392","wr","1.55","500","98","0.128856213929253",NA
"4393","tprs","1.55","500","99","0.195553030247585",NA
"4394","mdsds","1.55","500","99","0.16379217424283","4"
"4395","soap","1.55","500","99","0.145257779838401",NA
"4396","wr","1.55","500","99","0.162018134125704",NA
"4397","tprs","1.55","500","100","0.13108234971982",NA
"4398","mdsds","1.55","500","100","0.108781765099608","4"
"4399","soap","1.55","500","100","0.121989136924695",NA
"4400","wr","1.55","500","100","0.149961141945013",NA
"4401","tprs","1.55","500","101","0.280410990591463",NA
"4402","mdsds","1.55","500","101","0.174427583342307","4"
"4403","soap","1.55","500","101","0.159421951359992",NA
"4404","wr","1.55","500","101","0.176303690919615",NA
"4405","tprs","1.55","500","102","0.201685364593101",NA
"4406","mdsds","1.55","500","102","0.115856819690407","4"
"4407","soap","1.55","500","102","0.117294368094147",NA
"4408","wr","1.55","500","102","0.131622308748026",NA
"4409","tprs","1.55","500","103","0.336318444282368",NA
"4410","mdsds","1.55","500","103","0.261628781284721","5"
"4411","soap","1.55","500","103","0.249080396904487",NA
"4412","wr","1.55","500","103","0.24348307029855",NA
"4413","tprs","1.55","500","104","0.196555440683779",NA
"4414","mdsds","1.55","500","104","0.124322856973716","4"
"4415","soap","1.55","500","104","0.141626450595245",NA
"4416","wr","1.55","500","104","0.147451140899504",NA
"4417","tprs","1.55","500","105","0.249786581019493",NA
"4418","mdsds","1.55","500","105","0.123647713469232","5"
"4419","soap","1.55","500","105","0.149043479800451",NA
"4420","wr","1.55","500","105","0.123976100873071",NA
"4421","tprs","1.55","500","106","0.175189378582488",NA
"4422","mdsds","1.55","500","106","0.125158582099481","5"
"4423","soap","1.55","500","106","0.130030598639779",NA
"4424","wr","1.55","500","106","0.138200145591159",NA
"4425","tprs","1.55","500","107","0.259707220047842",NA
"4426","mdsds","1.55","500","107","0.271411456700674","2"
"4427","soap","1.55","500","107","0.16725683680952",NA
"4428","wr","1.55","500","107","0.149316980584596",NA
"4429","tprs","1.55","500","108","0.256313030395555",NA
"4430","mdsds","1.55","500","108","0.173261855361338","4"
"4431","soap","1.55","500","108","0.217944743978441",NA
"4432","wr","1.55","500","108","0.174989231241363",NA
"4433","tprs","1.55","500","109","0.179565566302375",NA
"4434","mdsds","1.55","500","109","0.130644159869111","5"
"4435","soap","1.55","500","109","0.132655723459175",NA
"4436","wr","1.55","500","109","0.136547922412797",NA
"4437","tprs","1.55","500","110","0.183985242066116",NA
"4438","mdsds","1.55","500","110","0.109186181859864","4"
"4439","soap","1.55","500","110","0.147245184879263",NA
"4440","wr","1.55","500","110","0.134012784013913",NA
"4441","tprs","1.55","500","111","0.265916040508507",NA
"4442","mdsds","1.55","500","111","0.150148428130499","4"
"4443","soap","1.55","500","111","0.141107735305898",NA
"4444","wr","1.55","500","111","0.156923188086997",NA
"4445","tprs","1.55","500","112","0.256241004437144",NA
"4446","mdsds","1.55","500","112","0.202379701707486","2"
"4447","soap","1.55","500","112","0.223117561341801",NA
"4448","wr","1.55","500","112","0.163753746145694",NA
"4449","tprs","1.55","500","113","0.217362702366052",NA
"4450","mdsds","1.55","500","113","0.10235877779297","7"
"4451","soap","1.55","500","113","0.138056355671737",NA
"4452","wr","1.55","500","113","0.103029540160664",NA
"4453","tprs","1.55","500","114","0.200118443983974",NA
"4454","mdsds","1.55","500","114","0.141523863118021","3"
"4455","soap","1.55","500","114","0.133082268817071",NA
"4456","wr","1.55","500","114","0.168625939451652",NA
"4457","tprs","1.55","500","115","0.231841362281765",NA
"4458","mdsds","1.55","500","115","0.114537620154193","5"
"4459","soap","1.55","500","115","0.150214728564464",NA
"4460","wr","1.55","500","115","0.11795038249476",NA
